UniProtKB:A6NDE4	RBMY1B
UniProtKB:Q7Z4P5	GDF7
UniProtKB:P55107	GDF10
UniProtKB:P55103	INHBC
UniProtKB:Q8N4H5	TOMM5
UniProtKB:A3QJZ7	PRAMEF27
UniProtKB:A3QJZ6	PRAMEF22
UniProtKB:P23246	SFPQ
UniProtKB:P18583	SON
UniProtKB:Q7Z4N8	P4HA3
UniProtKB:A2RU54	HMX2
UniProtKB:Q00597	FANCC
UniProtKB:Q8N4F7	RNF175
UniProtKB:Q8N4F0	BPIFB2
UniProtKB:Q7Z4M0	REC114
UniProtKB:P11831	SRF
UniProtKB:Q8N4E7	FTMT
UniProtKB:Q8N4E4	PDCL2
UniProtKB:Q7Z4L5	TTC21B
UniProtKB:Q7Z4L0	COX8C
UniProtKB:Q00577	PURA
UniProtKB:P10301	RRAS
UniProtKB:O95780	ZNF682
UniProtKB:P18545	PDE6G
UniProtKB:Q8N4C8	MINK1
UniProtKB:Q7Z4J2	GLT6D1
UniProtKB:P53999	SUB1
UniProtKB:Q9HA64	FN3KRP
UniProtKB:A0A1W2PPQ1	A0A1W2PPQ1
UniProtKB:P53990	IST1
UniProtKB:P11802	CDK4
UniProtKB:P11801	PSKH1
UniProtKB:Q8N4B4	FBXO39
UniProtKB:Q2TB18	ASTE1
UniProtKB:Q8N4B1	FAM109A
UniProtKB:Q2TAP0	GOLGA7B
UniProtKB:P53985	SLC16A1
UniProtKB:Q13724	MOGS
UniProtKB:Q92781	RDH5
UniProtKB:Q92785	DPF2
UniProtKB:Q9BZE9	ASPSCR1
UniProtKB:Q7Z4H9	FAM220A
UniProtKB:Q7Z4H8	KDELC2
UniProtKB:Q8N4A0	GALNT4
UniProtKB:Q7Z4H4	ADM2
UniProtKB:Q9HA82	CERS4
UniProtKB:Q00537	CDK17
UniProtKB:Q00536	CDK16
UniProtKB:Q00535	CDK5
UniProtKB:Q00534	CDK6
UniProtKB:Q00532	CDKL1
UniProtKB:Q8TAA3	PSMA8
UniProtKB:P18510	IL1RN
UniProtKB:P51580	TPMT
UniProtKB:C9JRZ8	AKR1B15
UniProtKB:Q7Z4G1	COMMD6
UniProtKB:Q00526	CDK3
UniProtKB:P18509	ADCYAP1
UniProtKB:Q96A35	MRPL24
UniProtKB:Q96A37	RNF166
UniProtKB:Q7Z4F1	LRP10
UniProtKB:Q8TAC2	JOSD2
UniProtKB:Q2TAL8	QRICH1
UniProtKB:Q2TAL6	VWC2
UniProtKB:Q8IXV7	KLHDC8B
UniProtKB:O94913	PCF11
UniProtKB:G3V4G9	G3V4G9
UniProtKB:Q13769	THOC5
UniProtKB:A6ND91	ASPDH
UniProtKB:Q9BZI7	UPF3B
UniProtKB:P21283	ATP6V1C1
UniProtKB:Q2TAK8	MUM1
UniProtKB:P48029	SLC6A8
UniProtKB:O94923	GLCE
UniProtKB:O94925	GLS
UniProtKB:A6NCW7	USP17L4
UniProtKB:Q9BZJ4	SLC25A39
UniProtKB:A6NCW0	USP17L3
UniProtKB:O00744	WNT10B
UniProtKB:O00746	NME4
UniProtKB:P01599	IGKV1-17
UniProtKB:P01597	IGKV1-39
UniProtKB:Q8N3Y7	SDR16C5
UniProtKB:P01594	IGKV1-33
UniProtKB:P01593	IGKV1D-33
UniProtKB:Q8N3Y3	LARGE2
UniProtKB:P01591	JCHAIN
UniProtKB:Q8N3Y1	FBXW8
UniProtKB:Q5THR3	EFCAB6
UniProtKB:O94953	KDM4B
UniProtKB:P01589	IL2RA
UniProtKB:P01588	EPO
UniProtKB:Q8N3X6	LCORL
UniProtKB:P01584	IL1B
UniProtKB:P01583	IL1A
UniProtKB:Q8N490	PNKD
UniProtKB:O94966	USP19
UniProtKB:A6NCS4	NKX2-6
UniProtKB:P06331	IGHV4-34
UniProtKB:Q86YB7	ECHDC2
UniProtKB:P01579	IFNG
UniProtKB:Q8N488	RYBP
UniProtKB:Q8N485	LIX1
UniProtKB:Q70EL3	USP50
UniProtKB:Q70EL2	USP45
UniProtKB:Q70EL1	USP54
UniProtKB:P01570	IFNA14
UniProtKB:Q9NPD7	NRN1
UniProtKB:Q9Y2D2	SLC35A3
UniProtKB:A6ND36	FAM83G
UniProtKB:Q70EK9	USP51
UniProtKB:Q70EK8	USP53
UniProtKB:P01567	IFNA7
UniProtKB:P01566	IFNA10
UniProtKB:Q8N474	SFRP1
UniProtKB:P01562	IFNA1
UniProtKB:A6NCQ9	RNF222
UniProtKB:Q8TAK5	GABPB2
UniProtKB:Q6ZXV5	TMTC3
UniProtKB:Q8N465	D2HGDH
UniProtKB:Q8N3U4	STAG2
UniProtKB:Q8N461	FBXL16
UniProtKB:P28749	RBL1
UniProtKB:P33402	GUCY1A2
UniProtKB:O94992	HEXIM1
UniProtKB:O94993	SOX30
UniProtKB:Q8IUH5	ZDHHC17
UniProtKB:Q9BZQ8	FAM129A
UniProtKB:Q8N3T1	GALNT15
UniProtKB:Q8IUI8	CRLF3
UniProtKB:A6ND01	IZUMO1R
UniProtKB:Q86UR5	RIMS1
UniProtKB:P08263	GSTA1
UniProtKB:Q8N442	GUF1
UniProtKB:Q8N441	FGFRL1
UniProtKB:Q7Z3Z4	PIWIL4
UniProtKB:Q7Z3Z3	PIWIL3
UniProtKB:Q99102	MUC4
UniProtKB:Q9BZS1	FOXP3
UniProtKB:P61812	TGFB2
UniProtKB:Q2TAA5	ALG11
UniProtKB:Q2TAA2	IAH1
UniProtKB:P28715	ERCC5
UniProtKB:Q6RSH7	VHLL
UniProtKB:Q1ZZU3	SWI5
UniProtKB:Q8N428	GALNT16
UniProtKB:Q8N427	NME8
UniProtKB:P08246	ELANE
UniProtKB:Q8N423	LILRB2
UniProtKB:P28702	RXRB
UniProtKB:Q9Y2G2	CARD8
UniProtKB:P55089	UCN
UniProtKB:P43699	NKX2-1
UniProtKB:P55085	F2RL1
UniProtKB:A6NCL2	LRCOL1
UniProtKB:A6NCL1	GMNC
UniProtKB:P08238	HSP90AB1
UniProtKB:P08237	PFKM
UniProtKB:P08236	GUSB
UniProtKB:P08235	NR3C2
UniProtKB:Q10713	PMPCA
UniProtKB:Q8IUM7	NPAS4
UniProtKB:P55075	FGF8
UniProtKB:P43686	PSMC4
UniProtKB:P55072	VCP
UniProtKB:P43681	CHRNA4
UniProtKB:O43447	PPIH
UniProtKB:Q7Z478	DHX29
UniProtKB:Q7Z3V5	ZNF571
UniProtKB:Q7Z3V4	UBE3B
UniProtKB:Q9UJU3	ZNF112
UniProtKB:Q9Y2H1	STK38L
UniProtKB:Q3KNW1	SNAI3
UniProtKB:P55061	TMBIM6
UniProtKB:P08218	CELA2B
UniProtKB:P08217	CELA2A
UniProtKB:Q86UW6	N4BP2
UniProtKB:Q3KNV8	PCGF3
UniProtKB:P55058	PLTP
UniProtKB:P55055	NR1H2
UniProtKB:Q7Z3T8	ZFYVE16
UniProtKB:P23193	TCEA1
UniProtKB:Q8TB52	FBXO30
UniProtKB:Q3KNT7	NSUN5P1
UniProtKB:Q8TAU0	NKX2-3
UniProtKB:P55036	PSMD4
UniProtKB:O00585	CCL21
UniProtKB:Q7L9L4	MOB1B
UniProtKB:Q7Z434	MAVS
UniProtKB:Q3KNS6	ZNF829
UniProtKB:Q8IUR6	CREBRF
UniProtKB:Q8TB72	PUM2
UniProtKB:Q8TAV3	CYP2W1
UniProtKB:Q8N3J9	ZNF664
UniProtKB:Q8N3J5	PPM1K
UniProtKB:Q8N3J2	METTL4
UniProtKB:Q9UK73	FEM1B
UniProtKB:Q9HAN9	NMNAT1
UniProtKB:A6NCE7	MAP1LC3B2
UniProtKB:P55010	EIF5
UniProtKB:Q7Z419	RNF144B
UniProtKB:Q7Z410	TMPRSS9
UniProtKB:Q9HB09	BCL2L12
UniProtKB:P11766	ADH5
UniProtKB:P55008	AIF1
UniProtKB:Q9Y2K6	USP20
UniProtKB:Q92484	SMPDL3A
UniProtKB:Q7Z401	DENND4A
UniProtKB:Q8IV61	RASGRP3
UniProtKB:P23142	FBLN1
UniProtKB:Q5KSL6	DGKK
UniProtKB:P51610	HCFC1
UniProtKB:Q9HB21	PLEKHA1
UniProtKB:P58340	MLF1
UniProtKB:Q8IV76	PASD1
UniProtKB:P38935	IGHMBP2
UniProtKB:Q8N3E9	PLCD3
UniProtKB:Q9HB40	SCPEP1
UniProtKB:P38919	EIF4A3
UniProtKB:Q7Z3K6	MIER3
UniProtKB:Q9HAT2	SIAE
UniProtKB:P51648	ALDH3A2
UniProtKB:P23109	AMPD1
UniProtKB:Q9HB58	SP110
UniProtKB:P11717	IGF2R
UniProtKB:P11712	CYP2C9
UniProtKB:P18440	NAT1
UniProtKB:Q3LXA3	TKFC
UniProtKB:Q8N3C0	ASCC3
UniProtKB:Q7Z3J3	RGPD4
UniProtKB:Q9HAU4	SMURF2
UniProtKB:Q9HAU5	UPF2
UniProtKB:Q13813	SPTAN1
UniProtKB:P18433	PTPRA
UniProtKB:Q7Z3I7	ZNF572
UniProtKB:Q9HAV4	XPO5
UniProtKB:Q9HB75	PIDD1
UniProtKB:S4R3C0	S4R3C0
UniProtKB:Q00444	HOXC5
UniProtKB:P18428	LBP
UniProtKB:Q7L9B9	EEPD1
UniProtKB:Q7Z3H0	ANKRD33
UniProtKB:Q6VB84	FOXD4L3
UniProtKB:P18405	SRD5A1
UniProtKB:P51690	ARSE
UniProtKB:Q9Y315	DERA
UniProtKB:Q6NVY1	HIBCH
UniProtKB:Q9Y2P8	RCL1
UniProtKB:Q9HAZ1	CLK4
UniProtKB:Q7Z3E1	TIPARP
UniProtKB:Q00403	GTF2B
UniProtKB:Q5TH69	ARFGEF3
UniProtKB:Q7Z3D6	C14orf159
UniProtKB:Q6X9E4	FBXW12
UniProtKB:P21980	TGM2
UniProtKB:Q9Y2Q3	GSTK1
UniProtKB:A5LHX3	PSMB11
UniProtKB:Q8TBE9	NANP
UniProtKB:Q7Z3C6	ATG9A
UniProtKB:Q4L235	AASDH
UniProtKB:C9JR72	KBTBD13
UniProtKB:P36776	LONP1
UniProtKB:Q8IVB5	LIX1L
UniProtKB:Q13889	GTF2H3
UniProtKB:Q8N2Z9	CENPS
UniProtKB:P48145	NPBWR1
UniProtKB:P48147	PREP
UniProtKB:P28698	MZF1
UniProtKB:Q15363	TMED2
UniProtKB:Q99551	MTERF1
UniProtKB:Q8WZ33	MAFIP
UniProtKB:Q8WYR1	PIK3R5
UniProtKB:P43268	ETV4
UniProtKB:Q8TF45	ZNF418
UniProtKB:Q92831	KAT2B
UniProtKB:Q92832	NELL1
UniProtKB:Q92833	JARID2
UniProtKB:Q92839	HAS1
UniProtKB:Q8WYQ5	DGCR8
UniProtKB:Q8WYQ3	CHCHD10
UniProtKB:Q8TF50	ZNF526
UniProtKB:Q8NEX9	SDR9C7
UniProtKB:P43250	GRK6
UniProtKB:Q92847	GHSR
UniProtKB:Q8WZ19	KCTD13
UniProtKB:Q99572	P2RX7
UniProtKB:Q99574	SERPINI1
UniProtKB:Q8WYP5	AHCTF1
UniProtKB:Q99576	TSC22D3
UniProtKB:Q99578	RIT2
UniProtKB:Q8TF61	FBXO41
UniProtKB:Q8TF63	DCANP1
UniProtKB:P43246	MSH2
UniProtKB:P43243	MATR3
UniProtKB:Q8TF68	ZNF384
UniProtKB:Q7L5L3	GDPD3
UniProtKB:Q15392	DHCR24
UniProtKB:Q15393	SF3B3
UniProtKB:Q99583	MNT
UniProtKB:P11388	TOP2A
UniProtKB:P11387	TOP1
UniProtKB:Q8WZ04	LRTOMT
UniProtKB:P43235	CTSK
UniProtKB:P43234	CTSO
UniProtKB:P38571	LIPA
UniProtKB:Q99590	SCAF11
UniProtKB:Q8IYS1	PM20D2
UniProtKB:Q99593	TBX5
UniProtKB:O43670	ZNF207
UniProtKB:Q8WYN3	CSRNP3
UniProtKB:Q99598	TSNAX
UniProtKB:Q8WYN0	ATG4A
UniProtKB:P38567	SPAM1
UniProtKB:Q92870	APBB2
UniProtKB:Q92871	PMM1
UniProtKB:P43220	GLP1R
UniProtKB:Q92874	DNASE1L2
UniProtKB:Q92876	KLK6
UniProtKB:Q92878	RAD50
UniProtKB:Q92879	CELF1
UniProtKB:Q9Y4K0	LOXL2
UniProtKB:Q8IYT2	CMTR2
UniProtKB:Q9Y4K3	TRAF6
UniProtKB:P11362	FGFR1
UniProtKB:Q92886	NEUROG1
UniProtKB:Q92889	ERCC4
UniProtKB:P18089	ADRA2B
UniProtKB:Q8WYL5	SSH1
UniProtKB:P18085	ARF4
UniProtKB:Q693B1	KCTD11
UniProtKB:Q3V6T2	CCDC88A
UniProtKB:P18077	RPL35A
UniProtKB:P18075	BMP7
UniProtKB:P18074	ERCC2
UniProtKB:Q8WYK0	ACOT12
UniProtKB:P06681	C2
UniProtKB:P18065	IGFBP2
UniProtKB:Q6TFL4	KLHL24
UniProtKB:Q6UWU2	GLB1L
UniProtKB:Q6UWU4	C6orf89
UniProtKB:Q6UX65	DRAM2
UniProtKB:Q9UNW9	NOVA2
UniProtKB:P18054	ALOX12
UniProtKB:P28039	AOAH
UniProtKB:O00311	CDC7
UniProtKB:Q8WYH8	ING5
UniProtKB:P11310	ACADM
UniProtKB:Q7L5D6	GET4
UniProtKB:O15535	ZSCAN9
UniProtKB:Q00056	HOXA4
UniProtKB:P11309	PIM1
UniProtKB:P11308	ERG
UniProtKB:P18031	PTPN1
UniProtKB:Q15853	USF2
UniProtKB:P21333	FLNA
UniProtKB:Q5TCZ1	SH3PXD2A
UniProtKB:Q0VG06	FAAP100
UniProtKB:P28066	PSMA5
UniProtKB:Q15848	ADIPOQ
UniProtKB:Q15847	ADIRF
UniProtKB:Q15843	NEDD8
UniProtKB:Q5TCY1	TTBK1
UniProtKB:P28070	PSMB4
UniProtKB:Q15836	VAMP3
UniProtKB:Q15835	GRK1
UniProtKB:Q15834	CCDC85B
UniProtKB:Q7L5A8	FA2H
UniProtKB:Q5TD97	FHL5
UniProtKB:P21359	NF1
UniProtKB:Q6UWZ7	ABRAXAS1
UniProtKB:Q05193	DNM1
UniProtKB:O43913	ORC5
UniProtKB:Q15828	CST6
UniProtKB:P48506	GCLC
UniProtKB:Q00013	MPP1
UniProtKB:Q15819	UBE2V2
UniProtKB:Q6NZY4	ZCCHC8
UniProtKB:Q15811	ITSN1
UniProtKB:Q00005	PPP2R2B
UniProtKB:P48788	TNNI2
UniProtKB:Q8WYB5	KAT6B
UniProtKB:Q4J6C6	PREPL
UniProtKB:Q15800	MSMO1
UniProtKB:P21589	NT5E
UniProtKB:P21583	KITLG
UniProtKB:P21580	TNFAIP3
UniProtKB:Q8WYA6	CTNNBL1
UniProtKB:P48775	TDO2
UniProtKB:Q8WYA1	ARNTL2
UniProtKB:O75976	CPD
UniProtKB:O77932	DXO
UniProtKB:P27539	GDF1
UniProtKB:C9JN71	ZNF878
UniProtKB:P53420	COL4A4
UniProtKB:Q33E94	RFX4
UniProtKB:Q5TCS8	AK9
UniProtKB:P28288	ABCD3
UniProtKB:P21554	CNR1
UniProtKB:O94874	UFL1
UniProtKB:P48745	NOV
UniProtKB:P48742	LHX1
UniProtKB:P48740	MASP1
UniProtKB:Q5TCQ9	MAGI3
UniProtKB:P21549	AGXT
UniProtKB:Q6UXB2	CXCL17
UniProtKB:Q6UXB3	LYPD2
UniProtKB:P16885	PLCG2
UniProtKB:P48739	PITPNB
UniProtKB:P48736	PIK3CG
UniProtKB:P48735	IDH2
UniProtKB:P48730	CSNK1D
UniProtKB:Q7L592	NDUFAF7
UniProtKB:Q7L590	MCM10
UniProtKB:P48729	CSNK1A1
UniProtKB:P48728	AMT
UniProtKB:P16871	IL7R
UniProtKB:P16870	CPE
UniProtKB:P06493	CDK1
UniProtKB:P16860	NPPB
UniProtKB:Q7L576	CYFIP1
UniProtKB:P26927	MST1
UniProtKB:Q5TCM9	LCE5A
UniProtKB:P01042	KNG1
UniProtKB:P01040	CSTA
UniProtKB:P21506	ZNF10
UniProtKB:A1KZ92	PXDNL
UniProtKB:Q8WXX7	AUTS2
UniProtKB:P01037	CST1
UniProtKB:P01036	CST4
UniProtKB:P01034	CST3
UniProtKB:P01033	TIMP1
UniProtKB:P01031	C5
UniProtKB:Q05586	GRIN1
UniProtKB:P28223	HTR2A
UniProtKB:P28222	HTR1B
UniProtKB:P11168	SLC2A2
UniProtKB:Q99608	NDN
UniProtKB:P01024	C3
UniProtKB:Q99612	KLF6
UniProtKB:Q99613	EIF3C
UniProtKB:P11177	PDHB
UniProtKB:Q99618	CDCA3
UniProtKB:Q99619	SPSB2
UniProtKB:P01019	AGT
UniProtKB:P01011	SERPINA3
UniProtKB:Q99624	SLC38A3
UniProtKB:Q8WY64	MYLIP
UniProtKB:Q99627	COPS8
UniProtKB:Q8WXU2	DNAAF4
UniProtKB:P01009	SERPINA1
UniProtKB:P01008	SERPINC1
UniProtKB:Q92901	RPL3L
UniProtKB:Q92903	CDS1
UniProtKB:Q7L523	RRAGA
UniProtKB:Q99633	PRPF18
UniProtKB:Q8WTR4	GDPD5
UniProtKB:Q8WXT5	FOXD4L4
UniProtKB:Q8WY54	PPM1E
UniProtKB:Q99638	RAD9A
UniProtKB:Q8WU39	MZB1
UniProtKB:Q92911	SLC5A5
UniProtKB:Q7L4P6	BEND5
UniProtKB:Q5TCH4	CYP4A22
UniProtKB:Q53F39	MPPE1
UniProtKB:Q6X4W1	NSMF
UniProtKB:Q8WXS8	ADAMTS14
UniProtKB:Q8WTS6	SETD7
UniProtKB:Q8WY41	NANOS1
UniProtKB:Q99748	NRTN
UniProtKB:Q5RKV6	EXOSC6
UniProtKB:Q92925	SMARCD2
UniProtKB:Q99653	CHP1
UniProtKB:Q8WY36	BBX
UniProtKB:Q8WXR4	MYO3B
UniProtKB:P43166	CA7
UniProtKB:Q92932	PTPRN2
UniProtKB:P31639	SLC5A2
UniProtKB:Q92934	BAD
UniProtKB:Q92935	EXTL1
UniProtKB:Q6X4U4	SOSTDC1
UniProtKB:K7ESF4	K7ESF4
UniProtKB:Q8WXQ8	CPA5
UniProtKB:Q99665	IL12RB2
UniProtKB:P31641	SLC6A6
UniProtKB:P43155	CRAT
UniProtKB:Q92945	KHSRP
UniProtKB:Q05519	SRSF11
UniProtKB:Q92947	GCDH
UniProtKB:Q05516	ZBTB16
UniProtKB:Q05513	PRKCZ
UniProtKB:Q8IZQ8	MYOCD
UniProtKB:Q92956	TNFRSF14
UniProtKB:Q8WTW4	NPRL2
UniProtKB:Q99685	MGLL
UniProtKB:Q99687	MEIS3
UniProtKB:P31749	AKT1
UniProtKB:Q92966	SNAPC3
UniProtKB:Q92968	PEX13
UniProtKB:P11277	SPTB
UniProtKB:P11274	BCR
UniProtKB:Q8WTX9	ZDHHC1
UniProtKB:Q96CM3	RPUSD4
UniProtKB:Q92979	EMG1
UniProtKB:O76096	CST7
UniProtKB:O76095	JTB
UniProtKB:O76093	FGF18
UniProtKB:P85299	PRR5
UniProtKB:P85298	ARHGAP8
UniProtKB:O76083	PDE9A
UniProtKB:O76082	SLC22A5
UniProtKB:Q92993	KAT5
UniProtKB:Q92994	BRF1
UniProtKB:Q92995	USP13
UniProtKB:Q92997	DVL3
UniProtKB:O76075	DFFB
UniProtKB:O76074	PDE5A
UniProtKB:O00559	EBAG9
UniProtKB:P16499	PDE6A
UniProtKB:A0A1W2PQ27	A0A1W2PQ27
UniProtKB:P53004	BLVRA
UniProtKB:P36959	GMPR
UniProtKB:P36957	DLST
UniProtKB:P36956	SREBF1
UniProtKB:P36955	SERPINF1
UniProtKB:P36954	POLR2I
UniProtKB:Q8WXI7	MUC16
UniProtKB:P36952	SERPINB5
UniProtKB:Q6UXP7	FAM151B
UniProtKB:Q6UY14	ADAMTSL4
UniProtKB:Q7L0Y3	TRMT10C
UniProtKB:P21145	MAL
UniProtKB:O00541	PES1
UniProtKB:Q8IZV5	RDH10
UniProtKB:P36941	LTBR
UniProtKB:A0A1W2PQ09	A0A1W2PQ09
UniProtKB:Q7L190	DPPA4
UniProtKB:Q8IZU8	DSEL
UniProtKB:P16473	TSHR
UniProtKB:P16471	PRLR
UniProtKB:Q92990	GLMN
UniProtKB:Q6UXN9	WDR82
UniProtKB:Q53F19	NCBP3
UniProtKB:P21128	ENDOU
UniProtKB:P21127	CDK11B
UniProtKB:Q8IZT8	HS3ST5
UniProtKB:Q92988	DLX4
UniProtKB:Q92985	IRF7
UniProtKB:Q8WTZ3	Q8WTZ3
UniProtKB:Q9Y6T7	DGKB
UniProtKB:O00519	FAAH
UniProtKB:O00512	BCL9
UniProtKB:P48307	TFPI2
UniProtKB:Q92974	ARHGEF2
UniProtKB:Q92973	TNPO1
UniProtKB:O00506	STK25
UniProtKB:Q05195	MXD1
UniProtKB:A0A1W2PPL8	A0A1W2PPL8
UniProtKB:Q6IV72	ZNF425
UniProtKB:P16444	DPEP1
UniProtKB:H0YGX0	H0YGX0
UniProtKB:Q99689	FEZ1
UniProtKB:Q8IZQ1	WDFY3
UniProtKB:P63279	UBE2I
UniProtKB:P51888	PRELP
UniProtKB:Q53EL6	PDCD4
UniProtKB:P63272	SUPT4H1
UniProtKB:P51884	LUM
UniProtKB:Q92949	FOXJ1
UniProtKB:Q8IZP7	HS6ST3
UniProtKB:Q8IZP6	RNF113B
UniProtKB:P16422	EPCAM
UniProtKB:P83731	RPL24
UniProtKB:Q8IZP0	ABI1
UniProtKB:Q8WTV0	SCARB1
UniProtKB:Q6UXI9	NPNT
UniProtKB:Q7L0R7	RNF44
UniProtKB:P51878	CASP5
UniProtKB:Q9UH62	ARMCX3
UniProtKB:Q00059	TFAM
UniProtKB:Q15831	STK11
UniProtKB:Q8WU68	U2AF1L4
UniProtKB:Q8WU67	ABHD3
UniProtKB:Q8WTU0	DDI1
UniProtKB:Q6UXH8	CCBE1
UniProtKB:Q6UXH0	ANGPTL8
UniProtKB:A0A1W2PPH5	A0A1W2PPH5
UniProtKB:P16403	HIST1H1C
UniProtKB:P16402	HIST1H1D
UniProtKB:P16401	HIST1H1B
UniProtKB:Q8IZN3	ZDHHC14
UniProtKB:Q92922	SMARCC1
UniProtKB:Q9Y6W6	DUSP10
UniProtKB:P31391	SSTR4
UniProtKB:Q6UXG2	KIAA1324
UniProtKB:P63244	RACK1
UniProtKB:P63241	EIF5A
UniProtKB:Q8IZM8	ZNF654
UniProtKB:Q92918	MAP4K1
UniProtKB:Q92917	GPKOW
UniProtKB:A2VDF0	FUOM
UniProtKB:Q92913	FGF13
UniProtKB:Q8WTS1	ABHD5
UniProtKB:Q99640	PKMYT1
UniProtKB:Q71RS6	SLC24A5
UniProtKB:P51843	NR0B1
UniProtKB:P51841	GUCY2F
UniProtKB:Q8IZL9	CDK20
UniProtKB:Q8IZL8	PELP1
UniProtKB:A0A1W2PPF3	DUXB
UniProtKB:Q8WTR7	ZNF473
UniProtKB:Q92905	COPS5
UniProtKB:Q92904	DAZL
UniProtKB:Q8IZL2	MAML2
UniProtKB:Q8WTR2	DUSP19
UniProtKB:Q92900	UPF1
UniProtKB:A2RUC4	TYW5
UniProtKB:Q9Y6X9	MORC2
UniProtKB:P31371	FGF9
UniProtKB:Q9BQ39	DDX50
UniProtKB:P63220	RPS21
UniProtKB:A0A1W2PPE2	A0A1W2PPE2
UniProtKB:Q8WTQ7	GRK7
UniProtKB:Q99626	CDX2
UniProtKB:P43405	SYK
UniProtKB:Q99623	PHB2
UniProtKB:Q8WU20	FRS2
UniProtKB:A2RUB1	MEIOC
UniProtKB:P51828	ADCY7
UniProtKB:P51826	AFF3
UniProtKB:P51825	AFF1
UniProtKB:Q676U5	ATG16L1
UniProtKB:Q8IZJ6	TDH
UniProtKB:Q8WU17	RNF139
UniProtKB:Q8IZJ3	CPAMD8
UniProtKB:Q99611	SEPHS2
UniProtKB:Q8WU10	PYROXD1
UniProtKB:P31358	CD52
UniProtKB:P63208	SKP1
UniProtKB:P31350	RRM2
UniProtKB:P51816	AFF2
UniProtKB:P58546	MTPN
UniProtKB:P51814	ZNF41
UniProtKB:P51813	BMX
UniProtKB:P51812	RPS6KA3
UniProtKB:P51810	GPR143
UniProtKB:Q8WU08	STK32A
UniProtKB:Q99607	ELF4
UniProtKB:Q99962	SH3GL2
UniProtKB:Q8WU03	GLYATL2
UniProtKB:Q6UXB8	PI16
UniProtKB:Q8IZH2	XRN1
UniProtKB:Q9Y6Z7	COLEC10
UniProtKB:H0YGN5	H0YGN5
UniProtKB:P31327	CPS1
UniProtKB:P31323	PRKAR2B
UniProtKB:P31321	PRKAR1B
UniProtKB:Q8IZF2	ADGRF5
UniProtKB:P31314	TLX1
UniProtKB:P26651	ZFP36
UniProtKB:Q8IZE3	SCYL3
UniProtKB:Q15399	TLR1
UniProtKB:Q15398	DLGAP5
UniProtKB:Q15397	PUM3
UniProtKB:Q3SYC2	MOGAT2
UniProtKB:P01375	TNF
UniProtKB:Q15390	MTFR1
UniProtKB:P26641	EEF1G
UniProtKB:P26640	VARS
UniProtKB:Q8IZD4	DCP1B
UniProtKB:Q8IZD2	KMT2E
UniProtKB:A0A0G2JS52	A0A0G2JS52
UniProtKB:Q15389	ANGPT1
UniProtKB:Q15388	TOMM20
UniProtKB:Q15386	UBE3C
UniProtKB:Q3SYB3	FOXD4L6
UniProtKB:Q6NZY7	CDC42EP5
UniProtKB:Q15382	RHEB
UniProtKB:Q5TCX8	MAP3K21
UniProtKB:Q8IZC7	ZNF101
UniProtKB:A8K0Z3	WASHC1
UniProtKB:Q03989	ARID5A
UniProtKB:Q15375	EPHA7
UniProtKB:Q15370	ELOB
UniProtKB:Q9Y6K5	OAS3
UniProtKB:Q15369	ELOC
UniProtKB:Q96F10	SAT2
UniProtKB:Q15366	PCBP2
UniProtKB:Q15365	PCBP1
UniProtKB:P17535	JUND
UniProtKB:Q15361	TTF1
UniProtKB:Q71RH2	FAM57B
UniProtKB:Q8IZA3	H1FOO
UniProtKB:Q6UWY2	PRSS57
UniProtKB:Q3C1V8	BSX
UniProtKB:Q6UWY0	ARSK
UniProtKB:P41597	CCR2
UniProtKB:P41595	HTR2B
UniProtKB:P41594	GRM5
UniProtKB:Q15349	RPS6KA2
UniProtKB:P06133	UGT2B4
UniProtKB:P06132	UROD
UniProtKB:Q15345	LRRC41
UniProtKB:P0CJ90	DUX4L7
UniProtKB:Q9UPN6	SCAF8
UniProtKB:P41587	VIPR2
UniProtKB:P41586	ADCYAP1R1
UniProtKB:P0CJ88	DUX4L5
UniProtKB:P0CJ87	DUX4L4
UniProtKB:P0CJ85	DUX4L2
UniProtKB:Q6UWW8	CES3
UniProtKB:Q6UX82	LYPD8
UniProtKB:Q6UWW0	LCN15
UniProtKB:A0A1W2PP81	hCG_1809904
UniProtKB:A0A1W2PP80	SCO2
UniProtKB:P0CJ79	ZNF888
UniProtKB:P0CJ78	ZNF865
UniProtKB:Q15329	E2F5
UniProtKB:Q15327	ANKRD1
UniProtKB:Q15326	ZMYND11
UniProtKB:Q03938	ZNF90
UniProtKB:Q6UWV6	ENPP7
UniProtKB:Q03933	HSF2
UniProtKB:Q6UX72	B3GNT9
UniProtKB:P41567	EIF1
UniProtKB:A2RU49	HYKK
UniProtKB:Q3SXZ7	TTLL9
UniProtKB:Q3SXZ3	ZNF718
UniProtKB:Q03924	ZNF117
UniProtKB:Q03923	ZNF85
UniProtKB:Q71RC2	LARP4
UniProtKB:A0A1W2PP64	A0A1W2PP64
UniProtKB:Q8NI17	IL31RA
UniProtKB:P36897	TGFBR1
UniProtKB:P36896	ACVR1B
UniProtKB:K9M1U5	IFNL4
UniProtKB:Q15306	IRF4
UniProtKB:Q15303	ERBB4
UniProtKB:Q6UX53	METTL7B
UniProtKB:O00488	ZNF593
UniProtKB:O00487	PSMD14
UniProtKB:Q96ES7	SGF29
UniProtKB:O00483	NDUFA4
UniProtKB:O00482	NR5A2
