Source	Target	SharedMet	List
WP176_93690	WP1533_85340	37	[Wd:Q935387, Wd:Q26995704, Wd:Q28749, Ce:CHEBI:60151, Wd:Q186319, Wd:Q416554, Wd:Q22124685, Wd:Q27116117, Wd:Q36933, Ce:CHEBI:29222, Wd:Q21036645, Wd:Q186474, Wd:Q421375, Wd:Q419074, Wd:Q23905964, Wd:Q410020, Wd:Q774909, Wd:Q171877, Wd:Q130365, Wd:Q183290, Wd:Q192466, Ce:CHEBI:15641, Ce:CHEBI:28911, Wd:Q270154, Wd:Q3009646, Wd:Q419130, Wd:Q207895, Wd:Q579348, Ce:CHEBI:20506, Ce:CHEBI:18421, Wd:Q211891, Wd:Q412383, Ce:CHEBI:24103, Wd:Q418957, Wd:Q43656, Wd:Q207843, Cps:53788444]
WP176_93690	WP3297_88048	2	[Ce:CHEBI:60151, Wd:Q192466]
WP176_93690	WP2525_87802	5	[Wd:Q26995704, Wd:Q192466, Ce:CHEBI:15641, Ce:CHEBI:15636, Ce:CHEBI:15637]
WP176_93690	WP241_89671	8	[Wd:Q192367, Wd:Q22124685, Wd:Q130365, Wd:Q192466, Ce:CHEBI:28911, Wd:Q620730, Wd:Q418957, Wd:Q127060]
WP176_93690	WP2190_88006	4	[Wd:Q935387, Wd:Q22124685, Wd:Q186474, Wd:Q620730]
WP176_93690	WP3878_89745	1	[Wd:Q171877]
WP176_93690	WP697_94227	1	[Ce:CHEBI:18421]
WP176_93690	WP715_94201	1	[Wd:Q620730]
WP176_93690	WP3601_89202	6	[Wd:Q28749, Ce:CHEBI:60151, Wd:Q186319, Wd:Q419074, Wd:Q410020, Wd:Q43656]
WP176_93690	WP237_78497	1	[Wd:Q43656]
WP176_93690	WP2868_90260	2	[Wd:Q21036645, Wd:Q23905964]
WP176_93690	WP561_93014	3	[Wd:Q26840996, Wd:Q171877, Wd:Q620730]
WP176_93690	WP2059_87372	4	[Wd:Q26840996, Wd:Q171877, Wd:Q419130, Wd:Q207843]
WP176_93690	WP521_88588	1	[Wd:Q620730]
WP176_93690	WP1403_90259	2	[Wd:Q21036645, Wd:Q23905964]
WP176_93690	WP1946_94218	2	[Wd:Q21036645, Wd:Q23905964]
WP176_93690	WP430_90508	1	[Wd:Q43656]
WP176_93690	WP299_89331	1	[Wd:Q43656]
WP176_93690	WP690_88335	2	[Wd:Q21036645, Wd:Q23905964]
WP176_93690	WP698_94183	2	[Wd:Q21036645, Wd:Q23905964]
WP176_93690	WP272_93044	1	[Wd:Q26998033]
WP176_93690	WP1601_94193	1	[Wd:Q192367]
WP176_93690	WP2007_69751	1	[Wd:Q26840996]
WP176_93690	WP100_93097	1	[Wd:Q620730]
WP176_93690	WP496_69016	1	[Wd:Q43656]
WP536_94305	WP3676_94186	2	[Wd:Q210041, Wd:Q26998374]
WP536_94305	WP382_79951	1	[Wd:Q210041]
WP536_94305	WP3958_91307	1	[Wd:Q26998374]
WP536_94305	WP550_90171	2	[Wd:Q180623, Wd:Q132621]
WP536_94305	WP3876_90122	1	[Wd:Q210041]
WP536_94305	WP2190_88006	1	[Wd:Q180623]
WP536_94305	WP474_87977	1	[Wd:Q210041]
WP536_94305	WP2889_88286	1	[Wd:Q26998374]
WP536_94305	WP3929_90949	1	[Wd:Q210041]
WP536_94305	WP4149_94399	1	[Wd:Q210041]
WP536_94305	WP1403_90259	2	[Wd:Q201090, Wd:Q210041]
WP536_94305	WP3301_94277	1	[Wd:Q26998374]
WP536_94305	WP391_71373	1	[Wd:Q210041]
WP536_94305	WP4148_94396	1	[Ch:HMDB10032]
WP536_94305	WP732_80010	1	[Wd:Q26998374]
WP536_94305	WP528_79855	1	[Wd:Q180623]
WP536_94305	WP2355_94191	2	[Wd:Q210041, Wd:Q26998374]
WP422_72129	WP3931_94310	1	[Wd:Q424586]
WP422_72129	WP2338_78504	1	[Wd:Q424586]
WP422_72129	WP3655_88473	1	[Wd:Q424586]
WP111_89727	WP78_90661	1	[Wd:Q213050]
WP111_89727	WP106_94196	1	[Wd:Q213050]
WP1982_90425	WP2267_85090	1	[Wd:Q181619]
WP1982_90425	WP3915_93137	1	[Wd:Q23905964]
WP1982_90425	WP1533_85340	3	[Wd:Q23905964, Wd:Q43656, Wd:Q21036645]
WP1982_90425	WP715_94201	1	[Wd:Q181619]
WP1982_90425	WP3601_89202	1	[Wd:Q43656]
WP1982_90425	WP237_78497	1	[Wd:Q43656]
WP1982_90425	WP2868_90260	2	[Wd:Q23905964, Wd:Q21036645]
WP1982_90425	WP1403_90259	2	[Wd:Q23905964, Wd:Q21036645]
WP1982_90425	WP1946_94218	2	[Wd:Q23905964, Wd:Q21036645]
WP1982_90425	WP430_90508	1	[Wd:Q43656]
WP1982_90425	WP299_89331	2	[Ce:CHEBI:53030, Wd:Q43656]
WP1982_90425	WP690_88335	2	[Wd:Q23905964, Wd:Q21036645]
WP1982_90425	WP698_94183	2	[Wd:Q23905964, Wd:Q21036645]
WP1982_90425	WP496_69016	1	[Wd:Q43656]
WP2261_89520	WP3915_93137	1	[Wd:Q28797898]
WP2261_89520	WP3935_90771	1	[Wd:Q28797898]
WP2261_89520	WP3929_90949	1	[Wd:Q28797898]
WP404_68960	WP106_94196	1	[Wd:Q2823236]
WP404_68960	WP2190_88006	4	[Wd:Q424597, Wd:Q410190, Wd:Q410198, Wd:Q418834]
WP404_68960	WP1403_90259	1	[Wd:Q27103969]
WP404_68960	WP80_68938	1	[Wd:Q15277]
WP3931_94310	WP2338_78504	1	[Wd:Q424586]
WP3931_94310	WP3655_88473	2	[Wd:Q424586, Wd:Q27103932]
WP3995_93157	WP3929_90949	1	[Ce:CHEBI:3308]
WP98_88906	WP1533_85340	3	[Wd:Q421375, Wd:Q579348, Wd:Q774909]
WP98_88906	WP237_78497	3	[Wd:Q190875, Wd:Q26963, Wd:Q423185]
WP98_88906	WP496_69016	1	[Wd:Q26963]
WP78_90661	WP1533_85340	1	[Ce:CHEBI:15380]
WP78_90661	WP106_94196	3	[Wd:Q306140, Wd:Q159683, Wd:Q213050]
WP78_90661	WP561_93014	1	[Ce:CHEBI:15380]
WP3676_94186	WP382_79951	1	[Wd:Q210041]
WP3676_94186	WP3958_91307	2	[Wd:Q161466, Wd:Q26998374]
WP3676_94186	WP3876_90122	1	[Wd:Q210041]
WP3676_94186	WP474_87977	1	[Wd:Q210041]
WP3676_94186	WP2889_88286	1	[Wd:Q26998374]
WP3676_94186	WP3929_90949	1	[Wd:Q210041]
WP3676_94186	WP4149_94399	1	[Wd:Q210041]
WP3676_94186	WP1403_90259	1	[Wd:Q210041]
WP3676_94186	WP3301_94277	1	[Wd:Q26998374]
WP3676_94186	WP391_71373	1	[Wd:Q210041]
WP3676_94186	WP732_80010	1	[Wd:Q26998374]
WP3676_94186	WP2355_94191	3	[Wd:Q161466, Wd:Q210041, Wd:Q26998374]
WP3871_94406	WP3679_94188	1	[Wd:Q210021]
WP3871_94406	WP550_90171	1	[Wd:Q210021]
WP3871_94406	WP3584_91190	1	[Wd:Q210021]
WP3871_94406	WP698_94183	1	[Wd:Q277638]
WP43_94176	WP561_93014	1	[Wd:Q26840996]
WP43_94176	WP2059_87372	1	[Wd:Q26840996]
WP43_94176	WP2007_69751	1	[Wd:Q26840996]
WP382_79951	WP3876_90122	1	[Wd:Q210041]
WP382_79951	WP474_87977	1	[Wd:Q210041]
WP382_79951	WP3929_90949	1	[Wd:Q210041]
WP382_79951	WP4149_94399	1	[Wd:Q210041]
WP382_79951	WP1403_90259	1	[Wd:Q210041]
WP382_79951	WP391_71373	1	[Wd:Q210041]
WP382_79951	WP2355_94191	1	[Wd:Q210041]
WP1438_80038	WP2190_88006	1	[Wd:Q116907]
WP3679_94188	WP550_90171	1	[Wd:Q210021]
WP3679_94188	WP3584_91190	1	[Wd:Q210021]
WP3679_94188	WP3929_90949	1	[Ce:CHEBI:4481]
WP3679_94188	WP430_90508	1	[Ce:CHEBI:4481]
WP3679_94188	WP325_71223	1	[Ce:CHEBI:4481]
WP691_92400	WP698_94183	1	[Wd:Q2825485]
WP2338_78504	WP3655_88473	1	[Wd:Q424586]
WP3958_91307	WP2889_88286	1	[Wd:Q26998374]
WP3958_91307	WP3301_94277	1	[Wd:Q26998374]
WP3958_91307	WP732_80010	1	[Wd:Q26998374]
WP3958_91307	WP2355_94191	2	[Wd:Q161466, Wd:Q26998374]
WP2267_85090	WP550_90171	1	[Wd:Q167934]
WP2267_85090	WP3584_91190	3	[Wd:Q167934, Wd:Q170304, Wd:Q27110355]
WP2267_85090	WP715_94201	1	[Wd:Q181619]
WP2267_85090	WP3944_90836	1	[Wd:Q167934]
WP2267_85090	WP465_94086	1	[Wd:Q167934]
WP2267_85090	WP732_80010	1	[Wd:Q167934]
WP3627_90137	WP465_94086	1	[Wd:Q319541]
WP3915_93137	WP1533_85340	1	[Wd:Q23905964]
WP3915_93137	WP3935_90771	2	[Wd:Q28797898, Wd:Q28797894]
WP3915_93137	WP3929_90949	1	[Wd:Q28797898]
WP3915_93137	WP2868_90260	1	[Wd:Q23905964]
WP3915_93137	WP1403_90259	1	[Wd:Q23905964]
WP3915_93137	WP1946_94218	2	[Wd:Q23905964, Wd:Q36461529]
WP3915_93137	WP1981_85189	2	[Wd:Q327362, Wd:Q773449]
WP3915_93137	WP690_88335	1	[Wd:Q23905964]
WP3915_93137	WP698_94183	2	[Wd:Q23905964, Wd:Q36461529]
WP550_90171	WP3584_91190	4	[Wd:Q180912, Wd:Q210021, Wd:Q167934, Wd:Q186242]
WP550_90171	WP241_89671	1	[Wd:Q193166]
WP550_90171	WP2190_88006	2	[Wd:Q180623, Wd:Q193166]
WP550_90171	WP3645_90261	1	[Wd:Q181003]
WP550_90171	WP3944_90836	1	[Wd:Q167934]
WP550_90171	WP465_94086	5	[Wd:Q180912, Wd:Q4847704, Wd:Q238544, Wd:Q167934, Wd:Q181003]
WP550_90171	WP1981_85189	1	[Wd:Q188017]
WP550_90171	WP732_80010	1	[Wd:Q167934]
WP550_90171	WP528_79855	2	[Wd:Q180623, Wd:Q193166]
WP3876_90122	WP474_87977	1	[Wd:Q210041]
WP3876_90122	WP3929_90949	1	[Wd:Q210041]
WP3876_90122	WP4149_94399	1	[Wd:Q210041]
WP3876_90122	WP1403_90259	1	[Wd:Q210041]
WP3876_90122	WP391_71373	1	[Wd:Q210041]
WP3876_90122	WP2355_94191	1	[Wd:Q210041]
WP1533_85340	WP3297_88048	2	[Ce:CHEBI:60151, Wd:Q192466]
WP1533_85340	WP2525_87802	3	[Wd:Q26995704, Wd:Q192466, Ce:CHEBI:15641]
WP1533_85340	WP241_89671	6	[Wd:Q22124685, Wd:Q130365, Wd:Q192466, Ce:CHEBI:28911, Ce:CHEBI:28115, Wd:Q418957]
WP1533_85340	WP2190_88006	3	[Wd:Q935387, Wd:Q22124685, Wd:Q186474]
WP1533_85340	WP3878_89745	1	[Wd:Q171877]
WP1533_85340	WP697_94227	1	[Ce:CHEBI:18421]
WP1533_85340	WP3601_89202	6	[Ce:CHEBI:60151, Wd:Q28749, Wd:Q186319, Wd:Q419074, Wd:Q410020, Wd:Q43656]
WP1533_85340	WP237_78497	1	[Wd:Q43656]
WP1533_85340	WP2868_90260	2	[Wd:Q21036645, Wd:Q23905964]
WP1533_85340	WP561_93014	2	[Ce:CHEBI:15380, Wd:Q171877]
WP1533_85340	WP2059_87372	3	[Wd:Q171877, Wd:Q419130, Wd:Q207843]
WP1533_85340	WP1403_90259	2	[Wd:Q21036645, Wd:Q23905964]
WP1533_85340	WP1946_94218	2	[Wd:Q21036645, Wd:Q23905964]
WP1533_85340	WP430_90508	1	[Wd:Q43656]
WP1533_85340	WP299_89331	1	[Wd:Q43656]
WP1533_85340	WP690_88335	2	[Wd:Q21036645, Wd:Q23905964]
WP1533_85340	WP698_94183	2	[Wd:Q21036645, Wd:Q23905964]
WP1533_85340	WP496_69016	1	[Wd:Q43656]
WP3584_91190	WP3944_90836	1	[Wd:Q167934]
WP3584_91190	WP465_94086	2	[Wd:Q167934, Wd:Q180912]
WP3584_91190	WP732_80010	1	[Wd:Q167934]
WP3297_88048	WP2525_87802	1	[Wd:Q192466]
WP3297_88048	WP241_89671	2	[Wd:Q153, Wd:Q192466]
WP3297_88048	WP3601_89202	1	[Ce:CHEBI:60151]
WP2525_87802	WP241_89671	3	[Wd:Q192466, Wd:Q27135598, Wd:Q168453]
WP2525_87802	WP100_93097	5	[Ce:CHEBI:16856, Ce:CHEBI:21261, Ce:CHEBI:6207, Ce:CHEBI:5437, Ce:CHEBI:17561]
WP106_94196	WP2868_90260	1	[Wd:Q213580]
WP106_94196	WP528_79855	1	[Wd:Q213580]
WP2795_85087	WP3929_90949	1	[Ce:CHEBI:16595]
WP2795_85087	WP2059_87372	1	[Ce:CHEBI:16595]
WP2795_85087	WP391_71373	1	[Wd:Q422511]
WP241_89671	WP2190_88006	4	[Wd:Q10860583, Wd:Q22124685, Wd:Q193166, Wd:Q620730]
WP241_89671	WP715_94201	1	[Wd:Q620730]
WP241_89671	WP561_93014	1	[Wd:Q620730]
WP241_89671	WP521_88588	1	[Wd:Q620730]
WP241_89671	WP528_79855	1	[Wd:Q193166]
WP241_89671	WP1601_94193	2	[Wd:Q2741362, Wd:Q192367]
WP241_89671	WP100_93097	1	[Wd:Q620730]
WP2190_88006	WP715_94201	2	[Wd:Q207051, Wd:Q620730]
WP2190_88006	WP561_93014	1	[Wd:Q620730]
WP2190_88006	WP521_88588	1	[Wd:Q620730]
WP2190_88006	WP528_79855	2	[Wd:Q180623, Wd:Q193166]
WP2190_88006	WP2848_89940	1	[Wd:Q207051]
WP2190_88006	WP100_93097	1	[Wd:Q620730]
WP3878_89745	WP561_93014	1	[Wd:Q171877]
WP3878_89745	WP2059_87372	1	[Wd:Q171877]
WP474_87977	WP3929_90949	1	[Wd:Q210041]
WP474_87977	WP4149_94399	1	[Wd:Q210041]
WP474_87977	WP1403_90259	1	[Wd:Q210041]
WP474_87977	WP391_71373	1	[Wd:Q210041]
WP474_87977	WP2355_94191	1	[Wd:Q210041]
WP3645_90261	WP465_94086	1	[Wd:Q181003]
WP3645_90261	WP2848_89940	1	[Wd:Q192423]
WP697_94227	WP496_69016	1	[Wd:Q414986]
WP715_94201	WP561_93014	1	[Wd:Q620730]
WP715_94201	WP521_88588	1	[Wd:Q620730]
WP715_94201	WP2848_89940	1	[Wd:Q207051]
WP715_94201	WP100_93097	1	[Wd:Q620730]
WP2272_78594	WP2457_88312	1	[Wd:Q22083259]
WP3944_90836	WP465_94086	1	[Wd:Q167934]
WP3944_90836	WP732_80010	1	[Wd:Q167934]
WP2889_88286	WP3301_94277	1	[Wd:Q26998374]
WP2889_88286	WP732_80010	1	[Wd:Q26998374]
WP2889_88286	WP2355_94191	1	[Wd:Q26998374]
WP3601_89202	WP237_78497	1	[Wd:Q43656]
WP3601_89202	WP430_90508	1	[Wd:Q43656]
WP3601_89202	WP299_89331	2	[Wd:Q43656, Wd:Q61476]
WP3601_89202	WP325_71223	1	[Wd:Q132501]
WP3601_89202	WP3934_90768	1	[Wd:Q61476]
WP3601_89202	WP496_69016	1	[Wd:Q43656]
WP3935_90771	WP3929_90949	1	[Wd:Q28797898]
WP237_78497	WP430_90508	1	[Wd:Q43656]
WP237_78497	WP299_89331	1	[Wd:Q43656]
WP237_78497	WP496_69016	5	[Wd:Q175901, Wd:Q412158, Wd:Q35666789, Wd:Q43656, Wd:Q26963]
WP465_94086	WP732_80010	1	[Wd:Q167934]
WP3929_90949	WP4149_94399	1	[Wd:Q210041]
WP3929_90949	WP2059_87372	1	[Ce:CHEBI:16595]
WP3929_90949	WP1403_90259	1	[Wd:Q210041]
WP3929_90949	WP430_90508	1	[Ce:CHEBI:4481]
WP3929_90949	WP391_71373	1	[Wd:Q210041]
WP3929_90949	WP325_71223	1	[Ce:CHEBI:4481]
WP3929_90949	WP2355_94191	1	[Wd:Q210041]
WP4149_94399	WP1403_90259	1	[Wd:Q210041]
WP4149_94399	WP391_71373	1	[Wd:Q210041]
WP4149_94399	WP2355_94191	1	[Wd:Q210041]
WP2868_90260	WP1403_90259	2	[Wd:Q23905964, Wd:Q21036645]
WP2868_90260	WP1946_94218	2	[Wd:Q23905964, Wd:Q21036645]
WP2868_90260	WP528_79855	1	[Wd:Q213580]
WP2868_90260	WP690_88335	2	[Wd:Q23905964, Wd:Q21036645]
WP2868_90260	WP698_94183	2	[Wd:Q23905964, Wd:Q21036645]
WP561_93014	WP2059_87372	2	[Wd:Q26840996, Wd:Q171877]
WP561_93014	WP521_88588	1	[Wd:Q620730]
WP561_93014	WP2007_69751	1	[Wd:Q26840996]
WP561_93014	WP100_93097	1	[Wd:Q620730]
WP2059_87372	WP2007_69751	1	[Wd:Q26840996]
WP521_88588	WP100_93097	1	[Wd:Q620730]
WP1403_90259	WP1946_94218	2	[Wd:Q23905964, Wd:Q21036645]
WP1403_90259	WP391_71373	1	[Wd:Q210041]
WP1403_90259	WP690_88335	2	[Wd:Q23905964, Wd:Q21036645]
WP1403_90259	WP698_94183	2	[Wd:Q23905964, Wd:Q21036645]
WP1403_90259	WP3934_90768	1	[Ce:CHEBI:15531]
WP1403_90259	WP2355_94191	1	[Wd:Q210041]
WP1946_94218	WP325_71223	1	[Wd:Q416915]
WP1946_94218	WP690_88335	4	[Wd:Q21036645, Wd:Q23905964, Wd:Q794810, Wd:Q416915]
WP1946_94218	WP698_94183	3	[Wd:Q21036645, Wd:Q23905964, Wd:Q36461529]
WP3301_94277	WP732_80010	2	[Wd:Q138145, Wd:Q26998374]
WP3301_94277	WP2355_94191	2	[Wd:Q3083814, Wd:Q26998374]
WP430_90508	WP299_89331	1	[Wd:Q43656]
WP430_90508	WP325_71223	2	[Ce:CHEBI:4481, Ce:CHEBI:9664]
WP430_90508	WP496_69016	1	[Wd:Q43656]
WP391_71373	WP2355_94191	1	[Wd:Q210041]
WP299_89331	WP716_83589	1	[Wd:Q29417]
WP299_89331	WP2848_89940	1	[Wd:Q29417]
WP299_89331	WP3934_90768	1	[Wd:Q61476]
WP299_89331	WP496_69016	1	[Wd:Q43656]
WP325_71223	WP690_88335	1	[Wd:Q416915]
WP732_80010	WP2355_94191	1	[Wd:Q26998374]
WP690_88335	WP698_94183	2	[Wd:Q23905964, Wd:Q21036645]
WP716_83589	WP2848_89940	2	[Wd:Q424976, Wd:Q29417]
